    399.93      241.94        0.73       15.15        0.03        0.03     1030.18
    958.73      295.15        0.76       22.73        0.02        0.02     2469.57
   1726.84      351.89        0.78       27.05        0.01        0.01     4448.14
   1358.63      609.35        0.84       23.50        0.02        0.01     3499.67
    135.36      768.41        0.90        7.97        0.06        0.05      348.67
     37.90      786.04        1.13        4.94        0.17        0.14       97.61
     78.02      934.06        0.95        6.39        0.09        0.08      200.96
    318.83     1120.30        1.04       11.53        0.04        0.03      821.26
    117.16     1238.02        1.02        7.48        0.07        0.06      301.80
    110.99     1377.70        1.09        7.38        0.08        0.06      285.89
     39.02     1509.29        1.06        4.87        0.15        0.14      100.52
     70.94     1729.34        1.07        5.91        0.10        0.09      182.74
    272.77     1764.43        1.25       11.53        0.06        0.04      702.63
     43.33     1847.13        1.08        4.65        0.13        0.10      111.62
     65.79     2203.98        1.08        5.88        0.11        0.10      169.47
