    288.20      241.88        0.77       13.20        0.04        0.03      742.68
    703.00      295.15        0.84       21.05        0.03        0.02     1811.61
   1287.54      351.94        0.82       23.27        0.02        0.01     3317.99
    993.40      609.37        0.91       20.14        0.02        0.01     2559.99
     89.14      768.49        0.88        6.39        0.07        0.05      229.73
     18.44      786.01        0.99        4.00        0.30        0.21       47.53
     56.28      934.40        1.20        5.63        0.13        0.12      145.03
    249.56     1120.36        1.06       10.24        0.05        0.03      643.12
     89.78     1238.07        1.09        6.43        0.09        0.07      231.37
     59.33     1377.52        0.99        5.41        0.11        0.07      152.89
     33.06     1509.02        1.27        4.42        0.20        0.15       85.19
     47.12     1729.48        1.10        4.90        0.12        0.11      121.42
    242.99     1764.42        1.24       10.22        0.06        0.04      626.18
     21.57     1847.21        0.64        3.26        0.11        0.14       55.59
     59.63     2204.08        1.35        5.93        0.15        0.12      153.67
