   241.995    241.94    0.0023      0.03
   295.223    295.22    0.0018      0.02
   351.932    351.95    0.0018      0.01
    609.32    609.41     0.005      0.02
    768.36    768.43     0.005      0.07
    785.96    786.08      0.08      0.21
   934.056    934.22     0.006      0.09
   1120.29   1120.32     0.006      0.04
   1238.12   1238.16     0.007      0.08
    1377.7   1377.75     0.008       0.1
   1509.21   1509.46      0.01      0.14
   1729.59   1729.59     0.011      0.14
   1764.49   1764.55      0.01      0.05
   1847.43   1847.32     0.013      0.15
   2204.06   2204.26     0.022      0.12
