   241.995    241.95    0.0023      0.03
   295.223    295.16    0.0018      0.02
   351.932    351.93    0.0018      0.01
    609.32    609.39     0.005      0.01
    768.36    768.44     0.005      0.06
    785.96    785.75      0.08      0.11
   934.056    934.22     0.006      0.09
   1120.29   1120.29     0.006      0.04
   1238.12   1238.08     0.007      0.07
    1377.7   1377.55     0.008      0.07
   1509.21   1508.94      0.01      0.26
   1661.27   1661.15     0.016      0.18
   1729.59   1729.41     0.011      0.09
   1764.49   1764.44      0.01      0.05
   1847.43   1847.36     0.013      0.13
      2120   2118.15       0.1      0.23
   2204.06   2203.86     0.022       0.1
